ticker,name,industry,size,ret,beta
CPHD,CEPHEID,Business Equipment,3.8387425,-.0046232615233772,1.526457129585614
NPSP,N P S PHARMACEUTICALS INC,Healthcare,3.8310742,.0509523428922554,1.218369557052257
EXP,EAGLE MATERIALS INC,Other,3.8214958,.0407761979603225,.9134337123988229
ORI,OLD REPUBLIC INTERNATIONAL CORP,Finance,3.8168061,.1518548916687645,.7085800798146601
VVC,VECTREN CORP,Utilities,3.8157318,.1211303402219286,.3531901270213004
OSK,OSHKOSH CORP,Manufacturing,3.8009272,.1587440569317733,1.550503847656096
SMG,SCOTTS MIRACLE GRO CO,Consumer non Durables,3.7992144,.1408836888886122,.7765345148276255
TKR,TIMKEN COMPANY,Manufacturing,3.7851613,.0853337290938083,1.406858904098589
WTM,WHITE MOUNTAINS INS GROUP INC,Finance,3.7838106,.12239151019072,.4859039186929829
WST,WEST PHARMACEUTICAL SERVICES INC,Healthcare,3.783767,.238471855252278,.6251757904582582
ATI,ALLEGHENY TECHNOLOGIES,Manufacturing,3.7796032,-.0909311566278638,1.608894401078468
FEIC,F E I COMPANY,Business Equipment,3.7763591,.0384109527261267,1.964520008939938
SYNT,SYNTEL INC,Business Equipment,3.766715,.0973185205355167,1.454699067538335
NBR,NABORS INDUSTRIES LTD,"Oil, Gas, and Coal",3.756918,-.2385058077949694,1.435337550869184
TDY,TELEDYNE TECHNOLOGIES,Other,3.7556605,.2752718266378291,1.054236092766093
CAB,CABELAS INC,Retail,3.7469957,.0037285012956905,1.268567373907214
UMPQ,UMPQUA HOLDINGS CORP,Finance,3.7449389,.0496658583964009,.7294682552037207
DYN,DYNEGY INC NEW DEL,Utilities,3.7309561,-.1493251382159609,1.274296710674149
EAT,BRINKER INTERNATIONAL INC,Retail,3.7301016,-.0345273418440089,.9658533296087737
NFX,NEWFIELD EXPLORATION CO,"Oil, Gas, and Coal",3.7216506,-.075860995655489,1.012008361788157
ATK,ALLIANT TECHSYSTEMS INC,Manufacturing,3.7127924,.2222550640274727,.2871330909744016
ITT,I T T CORP,Manufacturing,3.706136,.1411037127494017,.8406198571044582
SNV,SYNOVUS FINANCIAL CORP,Finance,3.6997085,.0980808084133584,1.020190767445632
APOL,APOLLO EDUCATION GROUP INC,Other,3.680469,-.2177658909185786,.4426179533841358
GME,GAMESTOP CORP NEW,Retail,3.6678071,-.2447891075056984,1.013979668242922
DDD,3 D SYSTEMS CORP DEL,Manufacturing,3.6557028,-.2325648761345023,1.613342550931916
TYL,TYLER TECHNOLOGIES INC,Chemicals,3.6152411,.2234742086466786,.7907632792571803
MMS,MAXIMUS INC,Other,3.6117625,.0690057402753546,.8317152724046305
CREE,CREE INC,Business Equipment,3.5965898,.0745069638283227,1.981131734457698
DST,D S T SYSTEMS INC DEL,Other,3.5832551,.1296804529265834,1.033462284076253
CGNX,COGNEX CORP,Business Equipment,3.576781,.2265240251435316,1.660854559138654
TTC,TORO COMPANY,Manufacturing,3.5579817,.2168946977123702,.8748515038390924
RYN,RAYONIER INC NEW,Other,3.5407245,.0702849799720415,.836379781869012
CNO,C N O FINANCIAL GROUP INC,Finance,3.5313225,.0296706414860686,2.285285750509855
SPW,S P X CORP,Other,3.5289063,.1818852596947429,1.262054072437588
BPOP,POPULAR INC,Finance,3.5233917,.1372682840943726,1.021364189918275
SHLD,SEARS HOLDINGS CORP,Retail,3.5126338,-.48862100254659,1.873544815232716
SAPE,SAPIENT CORP,Business Equipment,3.501636,-.0001608117724884,2.167021389551063
CASY,CASEYS GENERAL STORES INC,Retail,3.4980032,.129530207105498,.5278026464037798
ATML,ATMEL CORP,Business Equipment,3.4938145,-.0038849715808857,2.535372580937711
ESL,ESTERLINE TECHNOLOGIES CORP,Manufacturing,3.4824498,.0211000705058451,1.048979005396905
CR,CRANE CO,Manufacturing,3.4623609,.101579646021142,1.249770237859135
TEN,TENNECO INC DE,Manufacturing,3.4570594,-.2458081079630161,1.963017436674013
POL,POLYONE CORP,Chemicals,3.4464359,.011168499261073,1.898774460889153
FII,FEDERATED INVESTORS INC PA,Finance,3.4441488,.0407014886647663,.7947447157965589
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,3.4338763,.1093886843138319,.2555905762924122
TECH,BIO TECHNE CORP,Healthcare,3.4289639,.2011794821221697,.766587687925734
BWLD,BUFFALO WILD WINGS INC,Retail,3.4158564,-.027382109821389,.968031950178376
TGI,TRIUMPH GROUP INC NEW,Manufacturing,3.4139023,-.1730358423088815,.9757442715400071
CW,CURTISS WRIGHT CORP,Manufacturing,3.3900139,.1549138204557423,.6452502261605692
WCC,WESCO INTERNATIONAL INC,Retail,3.3898971,-.0486501090170293,1.479275092180669
SLGN,SILGAN HOLDINGS INC,Manufacturing,3.3876808,.0438952949786091,.4600007672282152
INT,WORLD FUEL SERVICES CORP,"Oil, Gas, and Coal",3.3819635,-.0078924223501068,.8582598653457996
HLS,HEALTHSOUTH CORP,Healthcare,3.3749802,.1475344119111883,1.168852312660907
BDC,BELDEN INC NEW,Manufacturing,3.3743289,-.0664298302051262,1.661892123739581
SF,STIFEL FINANCIAL CORP,Finance,3.3678303,.0399909861127434,.9740166723624136
CBRL,CRACKER BARREL OLD COUNTRY STORE,Retail,3.3661344,.0712942438274615,.6272667698926764
RBC,REGAL BELOIT CORP,Manufacturing,3.3606126,.0410342958398262,1.113521752313322
RRD,DONNELLEY R R & SONS CO,Manufacturing,3.3576391,-.2877526652453612,1.192721097471249
TPX,TEMPUR SEALY INTERNATIONAL INC,Consumer Durables,3.3446231,.0965626282178143,1.932484827741609
CLC,CLARCOR INC,Manufacturing,3.3403299,.0506425549462211,.7863237872257577
CYT,CYTEC INDUSTRIES INC,Chemicals,3.3276565,.1032309681594634,1.185038786125192
IDA,IDACORP INC,Utilities,3.3273053,.1304021315507724,.3843461940831388
MTN,VAIL RESORTS INC,Telecommunications,3.3094771,.2429092797393149,1.014240888203195
BRKR,BRUKER CORP,Business Equipment,3.3065195,.21553189163157,1.605214785257283
WEN,WENDYS CO,Consumer non Durables,3.3032641,.2225919057918724,.7916268307516011
CNL,CLECO CORP NEW,Utilities,3.2930162,.0102403549127972,.4547386003149617
CHH,CHOICE HOTELS INTERNATIONAL INC,Other,3.2593558,.1453218927617363,.6617271282498745
LSTR,LANDSTAR SYSTEM INC,Other,3.2489088,.1064492150713765,.6110409992715328
WSO,WATSCO INC,Manufacturing,3.2214489,.1444964882376722,.9594787149025914
LPNT,LIFEPOINT HOSPITALS INC,Finance,3.2052445,-.0204253727578476,.6344502147829811
WWD,WOODWARD INC,Manufacturing,3.2002945,.2006146465650915,1.2224688140144
JDSU,J D S UNIPHASE CORP,Business Equipment,3.1967599,.1290153463968815,2.531712016453731
IGTE,IGATE CORP,Business Equipment,3.1951163,.0385084509753211,1.932527120316891
FHN,FIRST HORIZON NATIONAL CORP,Finance,3.1946814,.0656517785073647,.7363585709353053
RDN,RADIAN GROUP INC,Finance,3.1943893,.0857995762653569,1.819023592858726
ACAD,ACADIA PHARMACEUTICALS,Healthcare,3.1764922,.0614496753662395,2.473391772474923
ALR,ALERE INC,Healthcare,3.175128,.0605723102116085,1.576492200750339
TUP,TUPPERWARE BRANDS CORP,Chemicals,3.173373,-.2946652113372512,1.025039167601198
XPO,X P O LOGISTICS INC,Other,3.1649704,.1428506566667558,1.509640297279444
MTG,M G I C INVESTMENT CORP WIS,Finance,3.1553791,.0893381340011414,1.914855396638625
DECK,DECKERS OUTDOOR CORP,Manufacturing,3.1532614,.1315113269578698,.9695318896423427
THG,HANOVER INSURANCE GROUP INC,Finance,3.1402194,.1764003680082871,.8108897980869696
VMI,VALMONT INDUSTRIES INC,Manufacturing,3.1249621,.0453134597725982,.7998846644454233
FMER,FIRSTMERIT CORP,Finance,3.124217,.034078370171418,.8188631686705018
MCY,MERCURY GENERAL CORP NEW,Finance,3.11889,.0166477487116756,.6285954668652389
AZPN,ASPEN TECHNOLOGY INC,Business Equipment,3.1121576,.2812786220734982,2.164009515197164
COLM,COLUMBIA SPORTSWEAR COMPANY,Retail,3.1101391,.1892776470112723,1.315419208313475
JACK,JACK IN THE BOX INC,Retail,3.1018882,.0116610395749868,.635681510671556
PNY,PIEDMONT NATURAL GAS INC,Utilities,3.0991631,.0985861983148655,.2320890158398209
GEVA,SYNAGEVA BIOPHARMA CORP,Other,3.0964022,.181252445830034,.8882293873968253
DLX,DELUXE CORP,Manufacturing,3.092082,-.0235521615749138,1.056082815894508
SNX,SYNNEX CORP,Retail,3.0743456,.1170433398701622,1.313148871717613
ANAT,AMERICAN NATIONAL INS CO,Finance,3.0703948,.0345896711828277,.7692371082064807
SPN,SUPERIOR ENERGY SERVICES INC,"Oil, Gas, and Coal",3.0662456,-.5571165943571061,1.195893491955804
PRXL,PAREXEL INTERNATIONAL CORP,Other,3.043299,.0965363040118179,1.149479735740662
DV,DEVRY EDUCATION GROUP INC,Business Equipment,3.0323837,-.0537956354325668,.7805132174871491
OZRK,BANK OF THE OZARKS INC,Finance,3.0307181,-.0240513938745986,.7133543105851797
DRQ,DRIL QUIP INC,Manufacturing,3.0287635,-.0937249169499934,1.625341403821264
TEX,TEREX CORP NEW,Manufacturing,3.022192,.024702479630913,1.826622588874417
MANH,MANHATTAN ASSOCIATES INC,Business Equipment,3.0175149,.1438908379467672,2.148499722893756
JNS,JANUS CAP GROUP INC,Finance,3.0000992,-.0210576969930271,2.312602708826014
MTW,MANITOWOC CO INC,Manufacturing,2.9950583,-.0256162141460043,1.911970083115311
WWW,WOLVERINE WORLD WIDE INC,Manufacturing,2.9931796,.0383400215644314,.949286538849922
GEO,GEO GROUP INC NEW,Finance,2.992573,-.0147189264309737,1.152791042681053
DAR,DARLING INGREDIENTS INC,Consumer non Durables,2.990716,.0910791381356539,1.015675094989821
CRL,CHARLES RIVER LABS INTL INC,Healthcare,2.9861159,.1913953274762461,.7860508179853354
THO,THOR INDUSTRIES INC,Consumer Durables,2.9828432,.0785010376572397,1.340721259425745
AXLL,AXIALL CORP,Chemicals,2.9812243,-.0435140883710515,1.289574440095213
FNFG,FIRST NIAGARA FINL GROUP INC NEW,Finance,2.9790609,.0504952801621754,.5297343670716049
BID,SOTHEBYS,Retail,2.9790316,.0593498249871203,1.703486336240901
VSAT,VIASAT INC,Business Equipment,2.9574935,.030354856432681,1.74749973748128
JCOM,J2 GLOBAL INC,Telecommunications,2.93942,.1053296063221203,1.129833912550249
SFG,STANCORP FINANCIAL GROUP INC,Finance,2.9369144,.107342116890448,1.017419828888011
WBS,WEBSTER FINANCIAL CORP,Finance,2.9357023,.1311220274796945,1.105552172121603
JW,WILEY JOHN & SONS INC,Consumer non Durables,2.9256268,-.0156717575510918,.5434635015080944
CMP,COMPASS MINERALS INTL INC,Other,2.916446,-.0277138089544138,.4595530051818624
IDTI,INTEGRATED DEVICE TECHNOLOGY,Manufacturing,2.9103844,.201075413375388,2.04659367810212
SXT,SENSIENT TECHNOLOGIES CORP,Consumer non Durables,2.9057934,.0368643900021401,.6436470539199377
AXE,ANIXTER INTERNATIONAL INC,Business Equipment,2.9047611,.0080975031881148,1.220185584751058
RDC,ROWAN COMPANIES PLC,"Oil, Gas, and Coal",2.9042494,-.1394596596935501,1.458048821561211
CVA,COVANTA HOLDING CORP,Other,2.8847628,-.0174945632843675,1.131749328213056
EME,EMCOR GROUP INC,Other,2.8806388,.1476611914907744,1.176714861543657
CLH,CLEAN HARBORS INC,Other,2.8805013,.1228148478192654,.2713789366547798
BIO,BIO RAD LABORATORIES INC,Chemicals,2.8769233,.2514305214963408,.8826262079230891
SWX,SOUTHWEST GAS CORP,Utilities,2.8753395,.0697135755928469,.5870007522222953
PRAA,P R A GROUP INC,Finance,2.8719957,-.0892469930490073,1.120077485588169
DNR,DENBURY RESOURCES INC,"Oil, Gas, and Coal",2.8663373,-.2913284452827877,.9378317559923808
RES,R P C INC,"Oil, Gas, and Coal",2.85057,-.154947352884543,.9487081405204708
CNW,CON WAY INC,Other,2.8485055,-.004881721654347,1.07621620028055
HRG,HARBINGER GROUP INC,"Oil, Gas, and Coal",2.8462451,-.0523105131917394,.6609031775272921
CLGX,CORELOGIC INC,Business Equipment,2.8348866,.067102740221141,.6753620285509316
EEFT,EURONET WORLDWIDE INC,Finance,2.8326755,.2347377438599669,1.534619057172834
ASB,ASSOCIATED BANC CORP,Finance,2.8314805,.0597881983249089,.5814186964848964
KMT,KENNAMETAL INC,Manufacturing,2.8312037,.0302963803338834,1.227154807016003
RGC,REGAL ENTERTAINMENT GROUP,Other,2.8294525,.0432907158322295,.9745847077568226
CACC,CREDIT ACCEPTANCE CORP,Finance,2.8097732,.2652607391369477,.9012335843091527
CBT,CABOT CORP,Chemicals,2.8091452,.0411721708880495,1.189919017569411
FCNCA,FIRST CITIZENS BANCSHARES INC NC,Finance,2.7819541,.165060354906795,.5886892808934048
POOL,POOL CORP,Retail,2.7603378,.2890344463467829,.9712909530083336
PSMT,PRICESMART INC,Retail,2.7559388,-.0402144017016511,.7815621394305357
MOG,MOOG INC,Manufacturing,2.7445881,.0330959571290352,.9691410235517606
KNX,KNIGHT TRANSPORTATION INC,Other,2.7314417,.0348412245999792,.7523897770554334
NAV,NAVISTAR INTERNATIONAL CORP,Manufacturing,2.7257743,-.0287240978972024,1.545082849414588
WGL,W G L HOLDINGS INC,Utilities,2.7151055,.1234114204307417,.2950442031539343
SAM,BOSTON BEER INC,Consumer non Durables,2.7031455,.0546835447023257,.6526425261079569
AEO,AMERICAN EAGLE OUTFITTERS INC NE,Retail,2.6995349,.0413554557335634,1.550692268681808
MSCC,MICROSEMI CORP,Business Equipment,2.6975191,.1791388774268188,1.552279544265501
RHP,RYMAN HOSPITALITY PROPERTIES INC,Telecommunications,2.6907949,.159445999968058,1.624172278051261
TCB,T C F FINANCIAL CORP,Finance,2.6572688,.0810174349084873,.5984711881699957
AMSG,AMSURG CORP,Healthcare,2.6332245,-.0352936186736242,.4634973487651119
HRC,HILL ROM HOLDINGS INC,Consumer Durables,2.6240168,.2123906603251746,.8193415587893249
CRS,CARPENTER TECHNOLOGY CORP,Manufacturing,2.6219716,.0203350934095976,1.338179073940892
PVTB,PRIVATEBANCORP INC,Finance,2.6111453,.1232269275661355,.9855211325719072
BOH,BANK OF HAWAII CORP,Finance,2.6022854,.1301679419645172,.7411232753832488
SM,S M ENERGY CO,"Oil, Gas, and Coal",2.6004851,-.2148849384911224,1.125516392143694
OIS,OIL STATES INTERNATIONAL INC,"Oil, Gas, and Coal",2.6001596,-.1971599774923276,1.526926760730205
UBSI,UNITED BANKSHARES INC,Finance,2.5951352,.0427374261283548,.6754402522955167
NUS,NU SKIN ENTERPRISES INC,Chemicals,2.5907106,.0156252657438687,.84931722186352
MOH,MOLINA HEALTHCARE INC,Finance,2.5906913,.2044537383575546,1.114691931020835
UMBF,U M B FINANCIAL CORP,Finance,2.5903156,.0559215744637076,.5651931778899683
NJR,NEW JERSEY RES,"Oil, Gas, and Coal",2.5856388,.1077054460172691,.2513053401065052
PRA,PROASSURANCE CORP,Finance,2.5818577,.0205291072404046,.5934134074926337
LANC,LANCASTER COLONY CORP,Consumer non Durables,2.5612411,.1424528563373004,.4254784144031534
LXK,LEXMARK INTERNATIONAL INC NEW,Business Equipment,2.5502799,.006131479493912,1.273827909908597
GMT,G A T X CORP,Manufacturing,2.543268,.1057638069231028,1.047224469052329
TDS,TELEPHONE & DATA SYSTEMS INC,Telecommunications,2.5429022,.0236346879505662,.9201101607722953
BKE,BUCKLE INC,Retail,2.5409174,-.0377828560930935,.9094232532280103
SVU,SUPERVALU INC,Retail,2.5328445,-.1385082644413302,.9891229890645095
SYNA,SYNAPTICS INC,Business Equipment,2.5238121,-.0090827319844045,1.681261081273741
CAKE,CHEESECAKE FACTORY INC,Retail,2.5090101,-.029420656603945,1.362073984157436
MENT,MENTOR GRAPHICS CORP,Business Equipment,2.4917779,.1150837678177361,1.580267280928289
TCBI,TEXAS CAPITAL BANCSHARES INC,Finance,2.4847827,.0088249972703203,1.033932198775429
CHS,CHICOS FAS INC,Retail,2.4790761,-.2186269458572169,1.664401361572761
TTWO,TAKE TWO INTERACTIVE SOFTWR INC,Business Equipment,2.4768431,.3429286812940764,1.282372045146195
HBHC,HANCOCK HOLDING CO,Finance,2.4690783,.1037664203523778,.4764450737719768
UIL,U I L HOLDINGS CORP,Utilities,2.462013,.036968389815166,.4860510398713281
MBFI,M B FINANCIAL INC NEW,Finance,2.456975,.0833873872137572,.7391466992660377
ALE,ALLETE INC,Utilities,2.4536748,.1160502731369923,.3947952367044558
SUSQ,SUSQUEHANNA BANCSHARES INC PA,Finance,2.4447837,.0140045315014181,.686130775863754
VGR,VECTOR GROUP LTD,Consumer non Durables,2.4400163,.048505186294018,.9212191990326424
CEB,CORPORATE EXECUTIVE BOARD CO,Other,2.4399092,.0270590277126268,1.038013951159359
MYGN,MYRIAD GENETICS INC,Other,2.4359033,-.0437739045916495,1.182725484460357
EXAS,EXACT SCIENCES CORP,Other,2.4318974,.2750662479417285,1.261490358414832
PTEN,PATTERSON U T I ENERGY INC,"Oil, Gas, and Coal",2.4295061,-.0762203964085126,1.454889534067929
TECD,TECH DATA CORP,Retail,2.4188638,.1782738942998712,1.30387995324243
MTX,MINERALS TECHNOLOGIES INC,Chemicals,2.3963723,-.033543671613132,.9471130303818024
HTLD,HEARTLAND EXPRESS INC,Other,2.3709648,-.0447871800953545,.558072340691384
BKH,BLACK HILLS CORP,Utilities,2.3685012,.1151673242497968,.6454227508331413
PNM,P N M RESOURCES INC,Manufacturing,2.360148,.1430542342017984,.6959463167248957
LPX,LOUISIANA PACIFIC CORP,Other,2.3550308,.1328378283666467,1.833550535077778
AVX,A V X CORP NEW,Business Equipment,2.351398,.1099006916352483,1.286871238983948
ACIW,A C I WORLDWIDE INC,Business Equipment,2.3324184,.1343635769805185,1.302247214098463
CY,CYPRESS SEMICONDUCTOR CORP,Business Equipment,2.3278255,.1400455076225557,1.894620477496234
FICO,FAIR ISAAC CORP,Business Equipment,2.321264,.3901359095582229,1.237769149753888
BRS,BRISTOW GROUP INC,"Oil, Gas, and Coal",2.3130448,-.6173444187813764,1.030248765179204
FNB,F N B CORP PA,Finance,2.3115394,.0278236891655712,.5999656412168966
MDRX,ALLSCRIPTS HEALTHCARE SOLNS INC,Retail,2.3045509,-.0512760269476296,1.470942219107651
LG,LACLEDE GROUP INC,Utilities,2.2989318,.1279750662796695,.1857732434368226
HLX,HELIX ENERGY SOLUTIONS GROUP INC,"Oil, Gas, and Coal",2.2901747,-.1499718476422142,2.011756808190679
SKX,SKECHERS U S A INC,Consumer non Durables,2.2891181,.1858627715695065,1.787552053721669
PLT,PLANTRONICS INC NEW,Business Equipment,2.2759366,-.1127432892458394,1.717455248091789
GIII,G III APPAREL GROUP INC,Consumer non Durables,2.2698967,-.0788251305249894,1.721882057800792
HNI,H N I CORP,Manufacturing,2.2668087,-.0336873824902992,1.178549523118444
ABG,ASBURY AUTOMOTIVE GROUP INC,Retail,2.2600625,.0804616493239261,2.225437656624706
IPXL,IMPAX LABORATORIES INC,Healthcare,2.2564714,-.3137973763712096,1.091287313708858
NUVA,NUVASIVE INC,Healthcare,2.2491548,.1039923753967529,.8553623167963053
VLY,VALLEY NATIONAL BANCORP,"Oil, Gas, and Coal",2.2477872,.0771910545494865,.5845705824051221
WERN,WERNER ENTERPRISES INC,Other,2.2439837,.0673801633879167,.6675670186541012
FUL,FULLER H B CO,Chemicals,2.2394583,.0425649748601082,.9135508227125823
DBD,DIEBOLD INC,Manufacturing,2.2387486,-.1964372565498596,.8723152648089559
ALX,ALEXANDERS INC,Retail,2.2322409,-.0125844615858153,.8317386494226051
PZZA,PAPA JOHNS INTL INC,Retail,2.2198355,.039116935628777,.5976551251547221
AAN,AARONS INC,Consumer Durables,2.2155302,.1366223721099953,.6942885542579149
LTM,LIFE TIME FITNESS INC,Other,2.2151442,.0489428061538359,1.856828345030386
OMI,OWENS & MINOR INC NEW,Healthcare,2.2147388,-.2965623988955038,.4768096120286533
FULT,FULTON FINANCIAL CORP PA,Finance,2.2112041,.1033070101116498,.6061570560638886
AEL,AMERICAN EQUITY INVT LIFE HLDG C,Finance,2.2067058,.0141194916080296,1.596698115550173
AVA,AVISTA CORP,Utilities,2.2001486,.1000457214694428,.5540853761416016
HCSG,HEALTHCARE SERVICES GROUP INC,Other,2.197793,-.0272202972249034,.2346604794033222
WTFC,WINTRUST FINANCIAL CORPORATION,Finance,2.1886017,.0975056164937671,.6592757496826805
LFUS,LITTELFUSE INC,Business Equipment,2.1833885,.1570914575930582,1.368436797337887
GPI,GROUP 1 AUTOMOTIVE INC,Retail,2.1781244,.0362707356378735,1.382117755917178
VHI,VALHI INC NEW,Consumer non Durables,2.173836,-.1927821635530768,.5065782712615007
IBKC,IBERIABANK CORP,Finance,2.1694269,.0513065740772622,.5289021736357371
BXS,BANCORPSOUTH INC,Finance,2.1630535,.0892365679101768,.5822539199474703
WAFD,WASHINGTON FEDERAL INC,Finance,2.1608653,.132110824199186,.645360651716503
LNCE,SNYDERS LANCE INC,Consumer non Durables,2.1467791,.1160219227576249,.4389414024651234
BIG,BIG LOTS INC,Retail,2.139149,-.0402948325057102,.8146300977651034
CBS,C B S CORP NEW,Telecommunications,2.1279271,-.0316872914771178,1.587717969595464
RLI,R L I CORP,Finance,2.1255338,.1693614603785518,.5104144220502087
MW,MENS WEARHOUSE INC,Retail,2.1236591,-.3462548687921841,1.637666931654789
CENX,CENTURY ALUMINUM CO,Manufacturing,2.1181152,-.2098531051910625,2.28301483908879
CHMT,CHEMTURA CORP,Chemicals,2.1069961,.0619509948176984,1.606299079159052
BTU,PEABODY ENERGY CORP,"Oil, Gas, and Coal",2.100992,-.5426772855160624,1.29565304287103
WETF,WISDOMTREE INVESTMENTS INC,Consumer non Durables,2.0917504,-.1897749224766833,1.992634068840834
GBCI,GLACIER BANCORP INC NEW,Finance,2.083472,.1462620317365606,.7048652972247896
CIEN,CIENA CORP,Business Equipment,2.0765789,.170739089019875,2.39396053743311
ROVI,ROVI CORP,Other,2.0721581,-.1546191393631271,1.929587500807278
AMD,ADVANCED MICRO DEVICES INC,Business Equipment,2.0701578,.7659750468413995,2.146501774187402
WOR,WORTHINGTON INDUSTRIES INC,Other,2.060503,.093225367852499,1.050920196028573
BCPC,BALCHEM CORP,Chemicals,2.0555773,.0938263785112698,.5370115393557905
LAD,LITHIA MOTORS INC,Other,2.0535996,.1228118974525179,1.442760587561548
CACI,CACI INTERNATIONAL INC,Business Equipment,2.0509117,.2373803953308053,.7731137948521293
CVG,CONVERGYS CORP,Manufacturing,2.0440278,.0427074847206734,1.336447006295548
PKY,PARKWAY PROPERTIES INC,Finance,2.0434599,.0001499966468315,.9323160542306328
CATY,CATHAY GENERAL BANCORP,Finance,2.0424659,.11025560082495,.8860300936748241
ASNA,ASCENA RETAIL GROUP INC,Retail,2.0422685,-.5023792021190853,.9916072311387188
SPF,STANDARD PACIFIC CORP NEW,Other,2.041754,.0923022806040799,1.632949189522874
USM,UNITED STATES CELLULAR CORP,Telecommunications,2.0375435,-.0187682328001616,.8966946991499493
NKTR,NEKTAR THERAPEUTICS,Healthcare,2.033848,.0684742664299998,1.32861704369533
JJSF,J & J SNACK FOODS CORP,Consumer non Durables,2.031606,.1253797749748016,.7303963759995695
SHOO,MADDEN STEVEN LTD,Consumer non Durables,2.0251837,.1592374830096548,1.625064759721733
MDP,MEREDITH CORP,Consumer non Durables,2.0183682,-.0607023355715463,1.010062567757596
SLAB,SILICON LABORATORIES INC,Business Equipment,2.0181832,.1948647458400108,1.588521556070458
B,BARNES GROUP INC,Manufacturing,2.0150833,.1212759882310117,1.103542358154617
CTB,COOPER TIRE & RUBBER CO,Manufacturing,2.0134423,-.0243468220391078,1.492308540482103
EFII,ELECTRONICS FOR IMAGING INC,Business Equipment,2.010226,-.0293130547009759,1.483246054219999
FNSR,FINISAR CORP,Business Equipment,2.0074017,.0309913224107354,3.449416520983729
MSA,M S A SAFETY INC,Healthcare,1.9876364,.2135070280444802,.5304862491061919
FCS,FAIRCHILD SEMICONDUCTOR INTL INC,Business Equipment,1.9863876,.0334658474805614,2.309983625270882
ANF,ABERCROMBIE & FITCH CO,Retail,1.985783,-.0560190393530224,1.461129235963447
SJI,SOUTH JERSEY INDS INC,"Oil, Gas, and Coal",1.9827588,.0599972413659009,.3555688389246179
NYT,NEW YORK TIMES CO,Consumer non Durables,1.9762579,.2060877321991714,1.104529985743133
JCP,PENNEY J C CO INC,Retail,1.975441,-.2960714118203954,1.131527574369381
DIN,DINEEQUITY INC,Retail,1.9644963,.0027569424020837,1.284436642664018
SANM,SANMINA CORP,Business Equipment,1.9571314,.077909668361422,2.680130455900918
IDCC,INTERDIGITAL INC,Business Equipment,1.953068,.023516387991094,2.625893932613494
MKSI,M K S INSTRUMENTS INC,Business Equipment,1.9454728,.2615221393191123,1.945695644593831
SAFM,SANDERSON FARMS INC,Consumer non Durables,1.9453468,.1773555373542388,.6744490245836527
MLI,MUELLER INDUSTRIES INC,Manufacturing,1.9422246,.0403911995117892,1.022582630935021
RCII,RENT A CENTER INC NEW,Other,1.9243425,-.0267475725384213,.8277052138383705
DYAX,DYAX CORP,Other,1.9214678,.2175496710433871,1.773767801620482
HAE,HAEMONETICS CORP MASS,Business Equipment,1.9210305,.2515357339881872,.3596522903597284
CRZO,CARRIZO OIL & GAS INC,"Oil, Gas, and Coal",1.9189248,-.3120562288465514,1.348250703078046
CMC,COMMERCIAL METALS CO,Manufacturing,1.9167793,.0932407423618205,1.102742571676556
FFIN,FIRST FINANCIAL BANKSHARES INC,Finance,1.9150091,.2070726863207619,.4512701695184483
VSH,VISHAY INTERTECHNOLOGY INC,Manufacturing,1.9148345,.1047424030557933,1.867511849200313
SBGI,SINCLAIR BROADCAST GROUP INC,Telecommunications,1.9036815,.0635346805990407,1.648672316996184
KMPR,KEMPER CORP DE,Finance,1.9017693,.1889041678737118,.9399928543692866
OCN,OCWEN FINANCIAL CORP,Other,1.8998065,-.3812022594596824,.9183064930350373
TSRA,TESSERA TECHNOLOGIES INC,Business Equipment,1.8895582,-.09483599054536,1.448435638719033
ISIL,INTERSIL CORP,Business Equipment,1.882301,.1060701297685789,1.726714955477829
AIT,APPLIED INDUSTRIAL TECHS INC,Retail,1.8820008,.1023072701379046,.6661966524159879
HEI,HEICO CORP NEW,Manufacturing,1.8802867,.301389027926477,1.040958980846858
HMSY,H M S HOLDINGS CORP,Business Equipment,1.8717355,.0696392965461199,.6277202979074042
MINI,MOBILE MINI INC,Manufacturing,1.86982,.0128668066863598,1.237338361927414
SMTC,SEMTECH CORP,Business Equipment,1.8570325,.139209991882185,1.56209283832322
MTZ,MASTEC INC,Consumer non Durables,1.8511938,.2319490906299224,1.975233914357646
UNF,UNIFIRST CORP,Consumer non Durables,1.849562,.1090888000164398,.7065353342345844
HELE,HELEN OF TROY LTD,Consumer Durables,1.8493955,.2254350380648216,1.025833775574826
ENTG,ENTEGRIS INC,Manufacturing,1.8466655,.3102464399536182,2.875473635545891
GCO,GENESCO INC,Consumer non Durables,1.8448564,-.089594384322574,1.589709821209395
MBI,M B I A INC,Finance,1.8430994,-.0050828455811428,1.477649095402559
NEOG,NEOGEN CORP,Healthcare,1.8327472,.1190156774479365,.6650319327129063
MNRO,MONRO MUFFLER BRAKE INC,Other,1.827925,.0744831532062291,.4216969633278442
PMCS,P M C SIERRA INC,Business Equipment,1.8275849,.048726235011666,2.574025972551707
ATW,ATWOOD OCEANICS INC,"Oil, Gas, and Coal",1.8258365,-.1893852844368198,1.362933824869647
PLCM,POLYCOM INC,Business Equipment,1.8252676,-.0162215182548341,1.902667544068882
DF,DEAN FOODS CO NEW,Consumer non Durables,1.8182896,-.4384791634709865,.595195798431793
